algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.001757706,1.7745098039215685,18.625,307,33,2149,Continuous,53,62,2149,6,stationA6,221,543,221,9,1,2.100199,MaxSatDddLadderRC2,0.000310494,0.002067754,8,6,45,2149
0.0022107439999999997,2.7904761904761903,12.625,126,33,1762,Continuous,54,110,1762,8,stationA7,358,586,358,17,1,2.761256,MaxSatDddLadderRC2,0.00052977,0.002739972,8,7,86,1762
0.16259958099999494,5.505903723887375,19.88888931274414,4862,33,,Continuous,55,1743,21409,30,stationA8,4178,6062,4178,1692,1,,MaxSatDddLadderRC2,300.591045708,300.753644434,27,50,0,34574
0.08131654999999682,4.963503649635037,20.049999237060547,2616,33,7655,Continuous,56,825,7655,19,stationA9,2928,4080,2928,686,1,163995.678089,MaxSatDddLadderRC2,151.518053875,151.599369666,20,94,45,7655
0.0359124159999995,3.9385826771653543,18.176469802856445,1632,33,6565,Continuous,57,621,6565,26,stationA10,1667,2501,1667,479,2,4943.463009,MaxSatDddLadderRC2,4.906109318,4.942020868,17,81,58,6565
0.16033421100001988,5.354149548069022,20.482759475708008,6144,33,,Continuous,58,1582,6110,50,stationA11,4365,6516,4365,1539,1,,MaxSatDddLadderRC2,300.707157329,300.867490782,29,42,0,39194
0.15356832699995948,5.254019292604502,21.714284896850586,6393,33,,Continuous,59,1538,6678,46,stationA12,4377,6536,4377,1497,1,,MaxSatDddLadderRC2,300.180845523,300.334413115,28,40,0,35708
0.05654064200000164,4.277258566978193,17.33333396911621,2022,25,4246,Continuous,60,642,4246,17,stationB1,1919,2746,1919,479,1,26727.363125,MaxSatDddLadderRC2,26.667203369,26.723743259,18,58,105,4246
0.000628056,1.8954248366013071,14.800000190734863,87,25,4798,Continuous,61,49,4798,6,stationB2,120,290,120,8,1,0.754801,MaxSatDddLadderRC2,0.000101168,0.000728633,5,4,35,4798
0.0015768759999999998,2.959537572254335,16.799999237060547,136,20,674,Continuous,62,75,674,7,stationB3,313,512,313,11,1,1.929756,MaxSatDddLadderRC2,0.000330018,0.001906488,5,11,51,674
0.04527565000000067,4.828267477203648,15.949999809265137,2246,25,62616,Continuous,63,598,62616,20,stationB4,2264,3177,2264,472,1,11894.359343,MaxSatDddLadderRC2,9.385114831,9.4303894,20,86,38,62616
0.0036765959999999994,4.808743169398907,17.799999237060547,136,25,1485,Continuous,64,107,1485,20,stationB5,651,880,651,21,1,6.322649,MaxSatDddLadderRC2,0.00260689,0.006282962,5,46,38,1485
0.00141289,1.929936305732484,15.199999809265137,93,25,461,Continuous,65,46,461,4,stationB6,137,303,137,5,1,1.721429,MaxSatDddLadderRC2,0.000239712,0.001652123,5,3,36,461
0.03274495199999983,5.238095238095238,15.25,2865,25,59333,Continuous,66,455,59333,24,stationB7,2906,3960,2906,330,1,3064.837579,MaxSatDddLadderRC2,3.030808231,3.063552589,24,86,39,59333
0.0018447799999999999,2.5179856115107913,13.399999618530273,72,25,2300,Continuous,67,92,2300,6,stationB8,192,350,192,11,1,2.145647,MaxSatDddLadderRC2,0.000284158,0.002128509,5,7,74,2300
0.001820235,3.218274111675127,13.571428298950195,150,25,12006,Continuous,68,76,12006,9,stationB9,374,634,374,17,1,2.290602,MaxSatDddLadderRC2,0.000451603,0.002271468,7,30,29,12006
0.000718434,1.5454545454545454,12.857142448425293,126,25,8761,Continuous,69,48,8761,4,stationB10,92,289,92,7,1,0.807444,MaxSatDddLadderRC2,6.6487e-05,0.000784533,7,3,36,8761
0.03811139100000016,4.588679245283019,15.399999618530273,3202,25,72973,Continuous,70,519,72973,18,stationB11,2521,3648,2521,426,1,7122.914205,MaxSatDddLadderRC2,7.082725698,7.120836285,25,71,20,72973
0.132493347999997,3.980769230769231,16.214284896850586,970,25,16909,Continuous,71,1367,16909,23,stationB12,1234,1863,1234,1270,1,192112.696687,MaxSatDddLadderRC2,177.411410599,177.543902865,14,55,40,16909
