algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,time_to_best_value_ms,time_to_first_solution_ms,time_to_optimality_ms,time_to_prove_best_value_ms,total_time,trains,travel_and_resource_iters,travel_iters,ub,value_trace_version
0.019453926000000003,8.971428571428572,12.625,126,33,10,InfiniteSteps180,30,90,10,107,trackA7,40,1884,670,90,1,36.052117,SatDddSclTotalizer,0.016223902,ok,11.370277,11.370277,35.669644,35.669644,0.035677534,8,24,62,10,1
0.3382782989999953,54.22797456857403,19.88888931274414,4862,33,146,InfiniteSteps180,31,481,146,341,trackA8,5386,59705,30554,480,2,38508.149994,SatDddSclTotalizer,38.160191703,ok,38498.457696000005,11.905771000000001,38498.457696000005,25215.940649,38.498469706,27,383,89,146,1
0.07662210800000002,14.33941605839416,20.049999237060547,2616,33,43,InfiniteSteps180,32,323,43,122,trackA9,518,11787,6363,322,1,551.088614,SatDddSclTotalizer,0.472131646,ok,548.744533,11.699060000000001,548.744533,348.68021300000004,0.548753479,20,144,172,43,1
0.036029519,7.110236220472441,18.176469802856445,1632,33,33,InfiniteSteps180,33,70,33,111,trackA10,146,4515,1480,70,1,69.351826,SatDddSclTotalizer,0.032133949,ok,11.788707,11.788707,68.152785,68.152785,0.068163147,17,43,21,33,1
0.3138690389999965,57.51684470008217,20.482759475708008,6144,33,,InfiniteSteps180,34,217,68,461,trackA11,7963,69998,29231,217,1,120214.161996,SatDddSclTotalizer,119.89121378,timeout,22.086864000000002,22.086864000000002,,,120.205082568,29,215,0,136,1
0.5283710030000037,94.07475884244373,21.714284896850586,6393,33,,InfiniteSteps180,35,407,88,552,trackA12,13667,117029,50793,407,1,120346.95200599999,SatDddSclTotalizer,119.797959083,timeout,28010.360984,22.178499000000002,,,120.32632985,28,386,18,130,1
0.5718885180000001,8.861370716510903,17.33333396911621,2022,25,14,InfiniteSteps180,36,158,14,113,trackB1,176,5689,2348,157,1,652.824875,SatDddSclTotalizer,0.079975135,ok,651.8541690000001,544.1803629999999,651.8541690000001,607.507665,0.651863391,18,72,81,14,1
0.017033490999999998,7.281045751633987,14.800000190734863,87,25,26,InfiniteSteps180,37,43,26,114,trackB2,39,1114,282,43,1,26.363419999999998,SatDddSclTotalizer,0.008986251,ok,25.707968,11.414393,26.011029,26.011029,0.026019456,5,19,19,26,1
0.016233863,7.202312138728324,16.799999237060547,136,20,4,InfiniteSteps180,38,40,4,104,trackB3,37,1246,377,40,1,21.491245,SatDddSclTotalizer,0.005019547,ok,11.473232999999999,11.473232999999999,21.244837,21.244837,0.021253123,5,20,17,4,1
0.112753457,13.983282674772036,15.949999809265137,2246,25,341,InfiniteSteps180,39,235,341,157,trackB4,465,9201,4596,234,1,420.716625,SatDddSclTotalizer,0.30555453,ok,418.29602,11.645089,418.29602,344.42112099999997,0.418307703,20,136,89,341,1
