algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.001224174,1.9640287769784173,13.399999618530273,72,25,12,InfiniteSteps180,43,42,12,5,trackB8,104,273,104,12,1,1.407933,MaxSatDddLadderScl,0.000162763,0.001386369,5,4,26,12
0.0033382029999999997,4.284263959390863,13.571428298950195,150,25,63,InfiniteSteps180,44,93,63,13,trackB9,451,844,451,22,2,4.978736,MaxSatDddLadderScl,0.001586706,0.004924164,7,36,32,63
0.0020575790000000004,1.6363636363636365,12.857142448425293,126,25,41,InfiniteSteps180,45,44,41,4,trackB10,89,306,89,6,1,2.290734,MaxSatDddLadderScl,0.000197513,0.002254169,7,3,33,41
0.013380747000000002,3.788679245283019,15.399999618530273,3202,25,414,InfiniteSteps180,46,139,414,22,trackB11,1610,3012,1610,49,1,41.07596,MaxSatDddLadderScl,0.027492344,0.040872589,25,76,12,414
0.004793345,3.141025641025641,16.214284896850586,970,25,122,InfiniteSteps180,47,106,122,18,trackB12,685,1470,685,42,1,9.153445,MaxSatDddLadderScl,0.00430954,0.009102185,14,45,17,122
0.021742109999999995,5.128720836685439,20.931034088134766,5915,33,85,InfiniteSteps180,48,161,85,19,stationA1,3872,6375,3872,50,1,90.044425,MaxSatDddLadderScl,0.067970555,0.089711978,29,97,12,85
0.018489415999999995,6.086153846153846,19.0,3735,33,61,InfiniteSteps180,49,176,61,37,stationA2,3720,5934,3720,61,1,127.444002,MaxSatDddLadderScl,0.108643578,0.127132431,25,111,2,61
0.008257584,3.9849726775956285,22.375,2061,33,29,InfiniteSteps180,50,121,29,15,stationA3,1760,2917,1760,29,1,17.652303,MaxSatDddLadderScl,0.00923654,0.01749366,16,73,17,29
0.004981602,3.1394927536231885,19.214284896850586,1175,33,23,InfiniteSteps180,51,108,23,14,stationA4,970,1733,970,23,1,7.774608,MaxSatDddLadderScl,0.002732401,0.007713464,14,45,38,23
0.006453882000000001,3.9071729957805905,19.25,876,33,26,InfiniteSteps180,52,134,26,21,stationA5,1090,1852,1090,26,1,12.519135,MaxSatDddLadderScl,0.005959569,0.012412901,12,73,33,26
