algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.023010338999999998,7.788251366120218,22.375,2061,33,26,InfiniteSteps180,50,210,26,112,stationA3,2731,5701,2731,26,1,60.510743,MaxSatDddLadderScl,0.037287153,ok,0.060296874,16,100,82,26
0.013640445999999999,6.418478260869565,19.214284896850586,1175,33,22,InfiniteSteps180,51,147,22,112,stationA4,1312,3543,1312,22,1,25.078948999999998,MaxSatDddLadderScl,0.011294513,ok,0.024934295,14,49,74,22
0.010834736000000001,6.031645569620253,19.25,876,33,23,InfiniteSteps180,52,156,23,110,stationA5,957,2859,957,23,1,20.042692000000002,MaxSatDddLadderScl,0.009078717,ok,0.019912658,12,33,98,23
0.004490002,4.522875816993464,18.625,307,33,15,InfiniteSteps180,53,55,15,105,stationA6,214,1384,214,15,1,6.023136999999999,MaxSatDddLadderScl,0.001469348,ok,0.005958972,8,12,26,15
0.007254956,6.9,12.625,126,33,16,InfiniteSteps180,54,123,16,104,stationA7,394,1449,394,16,1,11.642702,MaxSatDddLadderScl,0.00430847,ok,0.011562764,8,10,95,16
0.16257335200000256,34.79291553133515,19.88888931274414,4862,33,161,InfiniteSteps180,55,507,161,265,stationA8,21114,38307,21114,87,2,50719.884395,MaxSatDddLadderScl,50.555436731,ok,50.718009501,27,367,50,161
0.023320672,7.599756690997567,20.049999237060547,2616,33,49,InfiniteSteps180,56,167,49,118,stationA9,2585,6247,2585,49,1,55.877627,MaxSatDddLadderScl,0.032265542,ok,0.055585547,20,88,28,49
0.014782861000000001,5.949606299212598,18.176469802856445,1632,33,41,InfiniteSteps180,57,130,41,120,stationA10,1099,3778,1099,27,1,27.630205,MaxSatDddLadderScl,0.012508425,ok,0.027290685,17,38,63,41
0.07106817499999352,26.179950698438784,20.482759475708008,6144,33,,InfiniteSteps180,58,232,99,178,stationA11,15125,31861,15125,99,1,123438.556123,MaxSatDddLadderScl,123.366075838,timeout,123.437143259,29,131,0,2147483647
0.06857317899999771,26.409163987138264,21.714284896850586,6393,33,,InfiniteSteps180,59,233,105,180,stationA12,15584,32853,15584,105,1,121070.32615200001,MaxSatDddLadderScl,120.999239769,timeout,121.067812371,28,126,0,2147483647
0.016034213999999998,7.068535825545172,17.33333396911621,2022,25,30,InfiniteSteps180,60,129,30,115,stationB1,1615,4538,1615,30,1,31.037128,MaxSatDddLadderScl,0.014815942,ok,0.030849519,18,53,44,30
0.0034754729999999998,5.3202614379084965,14.800000190734863,87,25,29,InfiniteSteps180,61,68,29,105,stationB2,119,814,119,29,1,4.64952,MaxSatDddLadderScl,0.00112941,ok,0.004604371,5,6,31,29
0.0033517140000000004,5.404624277456647,16.799999237060547,136,20,6,InfiniteSteps180,62,64,6,104,stationB3,217,935,217,6,1,4.624388,MaxSatDddLadderScl,0.001219881,ok,0.00457116,5,5,51,6
0.018889978,7.571428571428571,15.949999809265137,2246,25,355,InfiniteSteps180,63,168,355,114,stationB4,1957,4982,1957,34,2,39.781656,MaxSatDddLadderScl,0.020696562,ok,0.039585897,20,70,61,355
0.005004435,7.245901639344262,17.799999237060547,136,25,10,InfiniteSteps180,64,92,10,111,stationB5,490,1326,490,10,1,8.078168,MaxSatDddLadderScl,0.003001359,ok,0.00800529,5,17,63,10
0.002967705,5.13375796178344,15.199999809265137,93,25,5,InfiniteSteps180,65,48,5,103,stationB6,129,806,129,5,1,3.832367,MaxSatDddLadderScl,0.000832758,ok,0.003799981,5,2,39,5
0.024480187000000004,8.371693121693122,15.25,2865,25,339,InfiniteSteps180,66,178,339,112,stationB7,2562,6329,2562,42,1,54.865528,MaxSatDddLadderScl,0.030152084,ok,0.054631669,24,78,56,339
0.003921653000000001,6.122302158273381,13.399999618530273,72,25,16,InfiniteSteps180,67,90,16,104,stationB8,173,851,173,16,2,5.587048,MaxSatDddLadderScl,0.001614584,ok,0.005535683,5,7,64,16
0.004696797000000001,6.558375634517766,13.571428298950195,150,25,70,InfiniteSteps180,68,74,70,107,stationB9,329,1292,329,16,1,6.599057999999999,MaxSatDddLadderScl,0.001817418,ok,0.006513728,7,21,35,70
0.0033547069999999993,5.112299465240642,12.857142448425293,126,25,53,InfiniteSteps180,69,50,53,102,stationB10,97,956,97,11,1,4.372338,MaxSatDddLadderScl,0.000984063,ok,0.004338186,7,2,35,53
0.021009309,8.127044025157232,15.399999618530273,3202,25,415,InfiniteSteps180,70,138,415,122,stationB11,2510,6461,2510,46,1,41.740075000000004,MaxSatDddLadderScl,0.020490481,ok,0.041499342,25,79,11,415
0.014691302,8.314102564102564,16.214284896850586,970,25,98,InfiniteSteps180,71,195,98,128,stationB12,1245,3891,1245,98,1,40.610260000000004,MaxSatDddLadderScl,0.025727205,ok,0.040417969,14,54,41,98
