algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.00183978,3.460431654676259,13.399999618530273,72,25,12,InfiniteSteps180,43,96,12,11,trackB8,269,481,269,12,1,2.473144,MaxSatDddLadderScl,0.00061246,0.002451776,5,16,68,12
0.0019442899999999998,4.6395939086294415,13.571428298950195,150,25,51,InfiniteSteps180,44,72,51,16,trackB9,522,914,522,10,1,2.9215,MaxSatDddLadderScl,0.000951966,0.002895864,7,37,25,51
0.000853198,1.5935828877005347,12.857142448425293,126,25,41,InfiniteSteps180,45,45,41,4,trackB10,91,298,91,6,1,0.945665,MaxSatDddLadderScl,7.5972e-05,0.000928527,7,2,35,41
0.00854534,3.690566037735849,15.399999618530273,3202,25,391,InfiniteSteps180,46,141,391,20,trackB11,1575,2934,1575,26,1,20.146353,MaxSatDddLadderScl,0.011450125,0.019994722,25,64,49,391
0.006433998,4.170940170940171,16.214284896850586,970,25,88,InfiniteSteps180,47,140,88,26,trackB12,953,1952,953,45,1,28.568994,MaxSatDddLadderScl,0.022018576,0.028452115,14,71,24,88
0.02820080300000001,6.382944489139179,20.931034088134766,5915,33,81,InfiniteSteps180,48,212,81,23,stationA1,5040,7934,5040,46,3,138.471507,MaxSatDddLadderScl,0.109929979,0.138130244,29,121,41,81
0.015116535,6.62051282051282,19.0,3735,33,59,InfiniteSteps180,49,176,59,42,stationA2,4089,6455,4089,59,2,60.322918,MaxSatDddLadderScl,0.044935237,0.060051176,25,102,12,59
0.011522999999999995,5.55327868852459,22.375,2061,33,26,InfiniteSteps180,50,193,26,22,stationA3,2719,4065,2719,26,1,31.943398,MaxSatDddLadderScl,0.020246228,0.031768581,16,97,68,26
0.005150837000000001,3.760869565217391,19.214284896850586,1175,33,22,InfiniteSteps180,51,129,22,17,stationA4,1244,2076,1244,22,1,8.818764,MaxSatDddLadderScl,0.00351355,0.008663894,14,48,57,22
0.004615919999999999,3.6371308016877637,19.25,876,33,23,InfiniteSteps180,52,136,23,15,stationA5,1003,1724,1003,23,1,8.021725,MaxSatDddLadderScl,0.003358612,0.007973932,12,41,70,23
0.0012941370000000001,1.738562091503268,18.625,307,33,15,InfiniteSteps180,53,57,15,5,stationA6,186,532,186,15,1,1.507488,MaxSatDddLadderScl,0.000185165,0.001478829,8,6,34,15
0.0027451199999999998,3.138095238095238,12.625,126,33,16,InfiniteSteps180,54,128,16,9,stationA7,393,659,393,16,1,3.560179,MaxSatDddLadderScl,0.000796475,0.003541159,8,9,103,16
0.1366156900000064,30.806539509536783,19.88888931274414,4862,33,161,InfiniteSteps180,55,546,161,147,stationA8,21617,33918,21617,87,1,51238.814434,MaxSatDddLadderScl,50.375368888,50.511983952,27,437,20,161
0.009897827000000001,4.9330900243309,20.049999237060547,2616,33,49,InfiniteSteps180,56,166,49,21,stationA9,2463,4055,2463,49,1,30.248388,MaxSatDddLadderScl,0.020182044,0.030079388,20,86,29,49
0.005649831,3.0929133858267717,18.176469802856445,1632,33,41,InfiniteSteps180,57,133,41,18,stationA10,1005,1964,1005,27,1,10.15836,MaxSatDddLadderScl,0.004426224,0.010075559,17,51,53,41
0.06628426800000398,25.128184059161875,20.482759475708008,6144,33,,InfiniteSteps180,58,288,103,202,stationA11,17685,30581,17685,103,1,,MaxSatDddLadderScl,127.529025299,127.595309032,29,183,0,151
0.05122333199999218,21.418006430868168,21.714284896850586,6393,33,,InfiniteSteps180,59,246,103,166,stationA12,15285,26644,15285,103,1,,MaxSatDddLadderScl,123.902553456,123.953776124,28,141,0,162
0.008742799999999998,4.225856697819315,17.33333396911621,2022,25,30,InfiniteSteps180,60,154,30,15,stationB1,1616,2713,1616,30,1,26.116564,MaxSatDddLadderScl,0.017250273,0.025992572,18,59,63,30
0.00103013,2.065359477124183,14.800000190734863,87,25,29,InfiniteSteps180,61,51,29,6,stationB2,115,316,115,12,1,1.220249,MaxSatDddLadderScl,0.00016431,0.001193979,5,7,30,29
0.0011361329999999999,2.479768786127168,16.799999237060547,136,20,6,InfiniteSteps180,62,61,6,6,stationB3,216,429,216,6,1,1.376736,MaxSatDddLadderScl,0.000227191,0.001362881,5,5,50,6
0.008359544,5.025835866261398,15.949999809265137,2246,25,355,InfiniteSteps180,63,148,355,21,stationB4,2045,3307,2045,34,2,26.267743,MaxSatDddLadderScl,0.017766424,0.026125438,20,70,41,355
0.0017463399999999999,4.224043715846994,17.799999237060547,136,25,10,InfiniteSteps180,64,72,10,13,stationB5,458,773,458,10,1,2.52632,MaxSatDddLadderScl,0.000756283,0.002502167,5,29,33,10
0.000893066,1.9617834394904459,15.199999809265137,93,25,5,InfiniteSteps180,65,49,5,4,stationB6,129,308,129,5,1,1.039576,MaxSatDddLadderScl,0.000104784,0.000997364,5,2,40,5
0.009427566000000002,4.75,15.25,2865,25,339,InfiniteSteps180,66,144,339,17,stationB7,2159,3591,2159,42,1,35.594134,MaxSatDddLadderScl,0.025980604,0.035407595,24,72,30,339
0.0016061690000000002,2.5611510791366907,13.399999618530273,72,25,16,InfiniteSteps180,67,87,16,7,stationB8,172,356,172,16,2,1.901639,MaxSatDddLadderScl,0.000273486,0.001879023,5,7,63,16
0.0017531310000000002,3.4771573604060912,13.571428298950195,150,25,70,InfiniteSteps180,68,74,70,11,stationB9,334,685,334,16,1,2.29081,MaxSatDddLadderScl,0.000516244,0.002268908,7,30,28,70
0.000886925,1.625668449197861,12.857142448425293,126,25,53,InfiniteSteps180,69,50,53,4,stationB10,93,304,93,11,1,0.986512,MaxSatDddLadderScl,8.5247e-05,0.000971724,7,3,34,53
0.010256755999999999,4.9647798742138365,15.399999618530273,3202,25,415,InfiniteSteps180,70,148,415,21,stationB11,2335,3947,2335,46,2,37.366258,MaxSatDddLadderScl,0.026942183,0.037198228,25,72,27,415
0.006558004999999999,4.581196581196581,16.214284896850586,970,25,98,InfiniteSteps180,71,154,98,29,stationB12,1069,2144,1069,72,1,49.117127,MaxSatDddLadderScl,0.042417652,0.048974978,14,53,27,98
