algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,time_to_best_value_ms,time_to_first_solution_ms,time_to_optimality_ms,time_to_prove_best_value_ms,total_time,trains,travel_and_resource_iters,travel_iters,ub,value_trace_version
0.32007459899999446,57.60723089564503,20.482759475708008,6144,33,,InfiniteSteps180,34,214,68,480,trackA11,8005,70108,29108,214,1,122640.209431,SatDddSclTotalizer,122.310942283,timeout,32.629762,32.629762,,,122.631016658,29,212,0,136,1
0.5601628480000045,98.10932475884245,21.714284896850586,6393,33,,InfiniteSteps180,35,433,88,591,trackA12,14596,122048,52508,433,1,120064.616578,SatDddSclTotalizer,119.48623173,timeout,30387.754218000002,32.184490000000004,,,120.046394364,28,425,5,129,1
0.577903472,8.973520249221183,17.33333396911621,2022,25,14,InfiniteSteps180,36,168,14,113,trackB1,179,5761,2407,167,1,662.712752,SatDddSclTotalizer,0.083786262,ok,661.680344,547.704026,661.680344,610.979723,0.66168944,18,75,88,14,1
0.018421940999999997,7.287581699346405,14.800000190734863,87,25,26,InfiniteSteps180,37,43,26,114,trackB2,39,1115,283,43,1,33.413254,SatDddSclTotalizer,0.014486193,ok,32.564097,11.480588,32.898719,32.898719,0.032907879,5,19,19,26,1
0.016384964000000002,7.202312138728324,16.799999237060547,136,20,4,InfiniteSteps180,38,40,4,104,trackB3,37,1246,377,40,1,21.587943,SatDddSclTotalizer,0.004967099,ok,11.69909,11.69909,21.345271,21.345271,0.02135162,5,20,17,4,1
0.10656548300000002,14.144376899696049,15.949999809265137,2246,25,341,InfiniteSteps180,39,230,341,163,trackB4,479,9307,4627,229,1,417.94117800000004,SatDddSclTotalizer,0.308950948,ok,415.506488,11.904952,415.506488,337.985306,0.415516111,20,147,73,341,1
0.0204045,11.426229508196721,17.799999237060547,136,25,11,InfiniteSteps180,40,157,11,122,trackB5,90,2091,961,157,2,55.546483,SatDddSclTotalizer,0.034801906,ok,38.392568000000004,11.254156,55.197823,55.197823,0.055206024,5,49,103,11,1
0.014818198,5.764331210191083,15.199999809265137,93,25,2,InfiniteSteps180,41,28,2,102,trackB6,10,905,197,28,1,18.139678999999997,SatDddSclTotalizer,0.003146919,ok,11.323412,11.323412,17.959183,17.959183,0.017964805,5,4,22,2,1
0.12364591800000002,13.505291005291005,15.25,2865,25,318,InfiniteSteps180,42,269,318,184,trackB7,542,10210,4690,268,2,500.714381,SatDddSclTotalizer,0.374028066,ok,497.66220500000003,11.744638,497.66220500000003,246.25491599999998,0.497673639,24,140,119,318,1
0.019354669,11.892086330935252,13.399999618530273,72,25,12,InfiniteSteps180,43,120,12,119,trackB8,66,1653,703,120,1,41.195899000000004,SatDddSclTotalizer,0.021496565,ok,11.864405,11.864405,40.841531,40.841531,0.040850967,5,45,71,12,1
